date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
2019-04-18,Breakaway,5,Chiefs,16,Train,IEM Sydney Derby 2019,Chiefs,11
2019-04-18,Chiefs,16,Breakaway,10,Inferno,IEM Sydney Derby 2019,Chiefs,6
2019-04-18,Lazarus,11,Ghost,16,Overpass,ESL Pro League Season 9 Americas,Ghost,5
2019-04-18,Ghost,16,Lazarus,11,Inferno,ESL Pro League Season 9 Americas,Ghost,5
2019-04-18,Complexity,3,Liquid,16,Inferno,ESL Pro League Season 9 Americas,Liquid,13
2019-04-18,Complexity,2,Liquid,16,Dust2,ESL Pro League Season 9 Americas,Liquid,14
2019-04-18,Complexity,16,Liquid,12,Cache,ESL Pro League Season 9 Americas,Complexity,4
2019-04-19,fnatic,17,G2,19,Inferno,ESL Pro League Season 9 Europe,G2,2
2019-04-19,G2,16,fnatic,11,Nuke,ESL Pro League Season 9 Europe,G2,5
2019-04-19,W7M,13,Valiance,16,Mirage,DreamHack Open Rio 2019,Valiance,3
2019-04-19,Movistar Riders,16,Ambush,11,Overpass,Copenhagen Games 2019,Movistar Riders,5
2019-04-19,Movistar Riders,16,Ambush,4,Inferno,Copenhagen Games 2019,Movistar Riders,12
2019-04-19,Sprout,14,Tricked,16,Mirage,Copenhagen Games 2019,Tricked,2
2019-04-19,Sprout,6,Tricked,16,Overpass,Copenhagen Games 2019,Tricked,10
2019-04-19,Söderberg & Partners,16,Gambit Youngsters,10,Nuke,Copenhagen Games 2019,Söderberg & Partners,6
2019-04-19,Gambit Youngsters,16,Söderberg & Partners,13,Inferno,Copenhagen Games 2019,Gambit Youngsters,3
2019-04-19,Söderberg & Partners,16,Gambit Youngsters,8,Mirage,Copenhagen Games 2019,Söderberg & Partners,8
2019-04-19,Epsilon,13,forZe,16,Mirage,Copenhagen Games 2019,forZe,3
2019-04-19,forZe,16,Epsilon,4,Inferno,Copenhagen Games 2019,forZe,12
2019-04-19,AVANGAR,25,eUnited,23,Inferno,DreamHack Open Rio 2019,AVANGAR,2
2019-04-19,PENSIONERS+2,16,REXO fe,14,Inferno,Copenhagen Games 2019 Female,PENSIONERS+2,2
2019-04-19,PENSIONERS+2,16,REXO fe,6,Overpass,Copenhagen Games 2019 Female,PENSIONERS+2,10
2019-04-19,PENSIONERS+2,13,REXO fe,16,Train,Copenhagen Games 2019 Female,REXO fe,3
2019-04-19,N47,12,Lazarus fe,16,Mirage,Copenhagen Games 2019 Female,Lazarus fe,4
2019-04-19,Lazarus fe,16,N47,9,Train,Copenhagen Games 2019 Female,Lazarus fe,7
2019-04-19,N47,16,Lazarus fe,10,Overpass,Copenhagen Games 2019 Female,N47,6
2019-04-19,Besiktas,16,Giants fe,5,Mirage,Copenhagen Games 2019 Female,Besiktas,11
2019-04-19,Giants fe,6,Besiktas,16,Inferno,Copenhagen Games 2019 Female,Besiktas,10
2019-04-19,Singularity fe,4,CLG Red,16,Train,Copenhagen Games 2019 Female,CLG Red,12
2019-04-19,Singularity fe,10,CLG Red,16,Mirage,Copenhagen Games 2019 Female,CLG Red,6
2019-04-19,Natus Vincere,16,Windigo,14,Dust2,ESL Pro League Season 9 Europe,Natus Vincere,2
2019-04-19,Windigo,12,Natus Vincere,16,Train,ESL Pro League Season 9 Europe,Natus Vincere,4
2019-04-19,Natus Vincere,20,Windigo,22,Overpass,ESL Pro League Season 9 Europe,Windigo,2
2019-04-19,MVP PK,16,ViCi,14,Overpass,ESL Pro League Season 9 Asia-Pacific,MVP PK,2
2019-04-19,ViCi,11,MVP PK,16,Inferno,ESL Pro League Season 9 Asia-Pacific,MVP PK,5
2019-04-19,Dignitas fe,16,eParadise Angels,6,Overpass,Copenhagen Games 2019 Female,Dignitas fe,10
2019-04-19,Dignitas fe,16,eParadise Angels,4,Mirage,Copenhagen Games 2019 Female,Dignitas fe,12
2019-04-19,Tricked,16,Gambit Youngsters,12,Nuke,Copenhagen Games 2019,Tricked,4
2019-04-19,Tricked,16,Gambit Youngsters,9,Inferno,Copenhagen Games 2019,Tricked,7
2019-04-19,Tricked,14,Gambit Youngsters,16,Overpass,Copenhagen Games 2019,Gambit Youngsters,2
2019-04-19,Epsilon,6,Movistar Riders,16,Inferno,Copenhagen Games 2019,Movistar Riders,10
2019-04-19,Movistar Riders,2,Epsilon,16,Mirage,Copenhagen Games 2019,Epsilon,14
2019-04-19,Movistar Riders,16,Epsilon,10,Vertigo,Copenhagen Games 2019,Movistar Riders,6
2019-04-19,Sprout,16,Söderberg & Partners,10,Inferno,Copenhagen Games 2019,Sprout,6
2019-04-19,Sprout,19,Söderberg & Partners,16,Nuke,Copenhagen Games 2019,Sprout,3
2019-04-19,Ambush,10,forZe,16,Train,Copenhagen Games 2019,forZe,6
2019-04-19,forZe,16,Ambush,14,Inferno,Copenhagen Games 2019,forZe,2
2019-04-19,Crowns fe,16,plan-B fe,19,Nuke,Copenhagen Games 2019 Female,plan-B fe,3
2019-04-19,plan-B fe,16,Crowns fe,7,Train,Copenhagen Games 2019 Female,plan-B fe,9
2019-04-19,ACES Ladies,14,Monolith fe,16,Nuke,Copenhagen Games 2019 Female,Monolith fe,2
2019-04-19,ACES Ladies,5,Monolith fe,16,Train,Copenhagen Games 2019 Female,Monolith fe,11
2019-04-19,Assassins,16,Wildfire fe,2,Overpass,Copenhagen Games 2019 Female,Assassins,14
2019-04-19,Assassins,16,Wildfire fe,7,Inferno,Copenhagen Games 2019 Female,Assassins,9
2019-04-19,5POWER,16,TYLOO,12,Inferno,ESL Pro League Season 9 Asia-Pacific,5POWER,4
2019-04-19,5POWER,9,TYLOO,16,Mirage,ESL Pro League Season 9 Asia-Pacific,TYLOO,7
2019-04-19,TYLOO,14,5POWER,16,Dust2,ESL Pro League Season 9 Asia-Pacific,5POWER,2
2019-04-19,EHOME,13,BOOT-d[S],16,Nuke,Asian Development League 2019 - Season 1,BOOT-d[S],3
2019-04-19,EHOME,14,BOOT-d[S],16,Inferno,Asian Development League 2019 - Season 1,BOOT-d[S],2
2019-04-19,EHOME,16,BOOT-d[S],5,Dust2,Asian Development League 2019 - Season 1,EHOME,11
2019-04-19,Sprout,16,Gambit Youngsters,3,Inferno,Copenhagen Games 2019,Sprout,13
2019-04-19,Gambit Youngsters,16,Sprout,19,Mirage,Copenhagen Games 2019,Sprout,3
2019-04-19,Tricked,16,Söderberg & Partners,11,Dust2,Copenhagen Games 2019,Tricked,5
2019-04-19,forZe,17,Movistar Riders,19,Mirage,Copenhagen Games 2019,Movistar Riders,2
2019-04-19,Epsilon,16,Ambush,2,Mirage,Copenhagen Games 2019,Epsilon,14
2019-04-19,Epsilon,16,Ambush,4,Overpass,Copenhagen Games 2019,Epsilon,12
2019-04-19,Tricked,16,Söderberg & Partners,5,Mirage,Copenhagen Games 2019,Tricked,11
2019-04-19,Lazarus,13,Complexity,16,Nuke,ESL Pro League Season 9 Americas,Complexity,3
2019-04-19,Complexity,19,Lazarus,17,Mirage,ESL Pro League Season 9 Americas,Complexity,2
2019-04-19,Ghost,10,Liquid,16,Dust2,ESL Pro League Season 9 Americas,Liquid,6
2019-04-19,Liquid,16,Ghost,3,Mirage,ESL Pro League Season 9 Americas,Liquid,13
2019-04-20,DJAEVELS,7,lesgedi,16,Train,TalTech 2019 - Spring,lesgedi,9
2019-04-20,lesgedi,9,DJAEVELS,16,Inferno,TalTech 2019 - Spring,DJAEVELS,7
2019-04-20,DJAEVELS,17,lesgedi,19,Mirage,TalTech 2019 - Spring,lesgedi,2
2019-04-20,EXEC,12,eEriness,16,Mirage,Infinity Coliseum LAN 50,eEriness,4
2019-04-20,fnatic,16,Windigo,12,Nuke,ESL Pro League Season 9 Europe,fnatic,4
2019-04-20,Windigo,16,fnatic,13,Mirage,ESL Pro League Season 9 Europe,Windigo,3
2019-04-20,fnatic,16,Windigo,10,Train,ESL Pro League Season 9 Europe,fnatic,6
2019-04-20,TolóPeek,11,pzd,16,Overpass,Infinity Coliseum LAN 50,pzd,5
2019-04-20,Valiance,16,W7M,8,Nuke,DreamHack Open Rio 2019,Valiance,8
2019-04-20,W7M,7,Valiance,16,Inferno,DreamHack Open Rio 2019,Valiance,9
2019-04-20,Locastic,12,Akopalipsa,16,Inferno,CSadria Clan Championship Season 3 Finals,Akopalipsa,4
2019-04-20,Locastic,3,Akopalipsa,16,Nuke,CSadria Clan Championship Season 3 Finals,Akopalipsa,13
2019-04-20,forZe,16,Sprout,8,Inferno,Copenhagen Games 2019,forZe,8
2019-04-20,Sprout,11,forZe,16,Mirage,Copenhagen Games 2019,forZe,5
2019-04-20,forZe,15,Sprout,19,Nuke,Copenhagen Games 2019,Sprout,4
2019-04-20,FURIA,16,INTZ,4,Train,DreamHack Open Rio 2019,FURIA,12
2019-04-20,INTZ,3,FURIA,16,Nuke,DreamHack Open Rio 2019,FURIA,13
2019-04-20,AGF,16,STEP,13,Train,Copenhagen Games 2019 B Tournament,AGF,3
2019-04-20,AGF,16,STEP,11,Inferno,Copenhagen Games 2019 B Tournament,AGF,5
2019-04-20,G2,16,Natus Vincere,9,Overpass,ESL Pro League Season 9 Europe,G2,7
2019-04-20,G2,11,Natus Vincere,16,Train,ESL Pro League Season 9 Europe,Natus Vincere,5
2019-04-20,Natus Vincere,14,G2,16,Nuke,ESL Pro League Season 9 Europe,G2,2
2019-04-20,CLG Red,16,Assassins,5,Nuke,Copenhagen Games 2019 Female,CLG Red,11
2019-04-20,Assassins,10,CLG Red,16,Train,Copenhagen Games 2019 Female,CLG Red,6
2019-04-20,Redemption POA,8,W7M,16,Inferno,DreamHack Open Rio 2019,W7M,8
2019-04-20,W7M,16,Redemption POA,0,Overpass,DreamHack Open Rio 2019,W7M,16
2019-04-20,Locastic,16,TRTRR,11,Inferno,CSadria Clan Championship Season 3 Finals,Locastic,5
2019-04-20,Locastic,16,TRTRR,11,Mirage,CSadria Clan Championship Season 3 Finals,Locastic,5
2019-04-20,Movistar Riders,12,Sprout,16,Inferno,Copenhagen Games 2019,Sprout,4
2019-04-20,Movistar Riders,16,Sprout,11,Vertigo,Copenhagen Games 2019,Movistar Riders,5
2019-04-20,Movistar Riders,10,Sprout,16,Nuke,Copenhagen Games 2019,Sprout,6
2019-04-20,eUnited,8,FURIA,16,Nuke,DreamHack Open Rio 2019,FURIA,8
2019-04-20,FURIA,16,eUnited,13,Inferno,DreamHack Open Rio 2019,FURIA,3
2019-04-20,STEP,25,Vulkanbet,21,Train,Copenhagen Games 2019 B Tournament,STEP,4
2019-04-20,Vulkanbet,16,STEP,9,Nuke,Copenhagen Games 2019 B Tournament,Vulkanbet,7
2019-04-20,AGF,16,SJ,13,Nuke,Copenhagen Games 2019 B Tournament,AGF,3
2019-04-20,Assassins,16,Dignitas fe,4,Nuke,Copenhagen Games 2019 Female,Assassins,12
2019-04-20,Assassins,16,Dignitas fe,12,Inferno,Copenhagen Games 2019 Female,Assassins,4
2019-04-20,AGF,5,SJ,16,Inferno,Copenhagen Games 2019 B Tournament,SJ,11
2019-04-20,AGF,16,SJ,4,Overpass,Copenhagen Games 2019 B Tournament,AGF,12
2019-04-20,Vulkanbet,9,STEP,16,Vertigo,Copenhagen Games 2019 B Tournament,STEP,7
2019-04-20,CLG Red,16,Besiktas,12,Inferno,Copenhagen Games 2019 Female,CLG Red,4
2019-04-20,Besiktas,13,CLG Red,16,Train,Copenhagen Games 2019 Female,CLG Red,3
2019-04-20,Besiktas,16,CLG Red,8,Mirage,Copenhagen Games 2019 Female,Besiktas,8
2019-04-20,PSYCHOACTIVE,3,Akopalipsa,16,Mirage,CSadria Clan Championship Season 3 Finals,Akopalipsa,13
2019-04-20,PSYCHOACTIVE,10,Akopalipsa,16,Train,CSadria Clan Championship Season 3 Finals,Akopalipsa,6
2019-04-20,5POWER,12,ViCi,16,Mirage,ESL Pro League Season 9 Asia-Pacific,ViCi,4
2019-04-20,5POWER,9,ViCi,16,Nuke,ESL Pro League Season 9 Asia-Pacific,ViCi,7
2019-04-20,ViCi,9,5POWER,16,Dust2,ESL Pro League Season 9 Asia-Pacific,5POWER,7
2019-04-20,forZe,16,Tricked,7,Dust2,Copenhagen Games 2019,forZe,9
2019-04-20,Tricked,7,forZe,16,Inferno,Copenhagen Games 2019,forZe,9
2019-04-20,Apeks,13,AGF,16,Dust2,Copenhagen Games 2019 B Tournament,AGF,3
2019-04-20,AGF,10,Apeks,16,Train,Copenhagen Games 2019 B Tournament,Apeks,6
2019-04-20,Apeks,7,AGF,16,Nuke,Copenhagen Games 2019 B Tournament,AGF,9
2019-04-20,Monolith fe,8,Dignitas fe,16,Inferno,Copenhagen Games 2019 Female,Dignitas fe,8
2019-04-20,Dignitas fe,16,Monolith fe,8,Nuke,Copenhagen Games 2019 Female,Dignitas fe,8
2019-04-20,SJ,16,POWEROUTAGE,3,Mirage,Copenhagen Games 2019 B Tournament,SJ,13
2019-04-20,POWEROUTAGE,5,SJ,16,Train,Copenhagen Games 2019 B Tournament,SJ,11
2019-04-20,POWEROUTAGE,16,SJ,9,Overpass,Copenhagen Games 2019 B Tournament,POWEROUTAGE,7
2019-04-20,plan-B fe,12,Assassins,16,Dust2,Copenhagen Games 2019 Female,Assassins,4
2019-04-20,plan-B fe,20,Assassins,22,Mirage,Copenhagen Games 2019 Female,Assassins,2
2019-04-20,Copenhagen Flames,11,Vulkanbet,16,Vertigo,Copenhagen Games 2019 B Tournament,Vulkanbet,5
2019-04-20,Copenhagen Flames,13,Vulkanbet,16,Train,Copenhagen Games 2019 B Tournament,Vulkanbet,3
2019-04-20,Lazarus fe,5,Besiktas,16,Mirage,Copenhagen Games 2019 Female,Besiktas,11
2019-04-20,Lazarus fe,10,Besiktas,16,Inferno,Copenhagen Games 2019 Female,Besiktas,6
2019-04-20,CLG Red,16,PENSIONERS+2,2,Train,Copenhagen Games 2019 Female,CLG Red,14
2019-04-20,PENSIONERS+2,8,CLG Red,16,Overpass,Copenhagen Games 2019 Female,CLG Red,8
2019-04-20,Endpoint,9,STEP,16,Overpass,Copenhagen Games 2019 B Tournament,STEP,7
2019-04-20,STEP,16,Endpoint,5,Nuke,Copenhagen Games 2019 B Tournament,STEP,11
2019-04-20,MVP PK,20,TYLOO,22,Mirage,ESL Pro League Season 9 Asia-Pacific,TYLOO,2
2019-04-20,TYLOO,16,MVP PK,7,Inferno,ESL Pro League Season 9 Asia-Pacific,TYLOO,9
2019-04-20,Cloud9,16,Envy,11,Mirage,ESL Pro League Season 9 Americas,Cloud9,5
2019-04-20,Cloud9,16,Envy,8,Inferno,ESL Pro League Season 9 Americas,Cloud9,8
2019-04-20,Valiance,12,Sharks,16,Train,DreamHack Open Rio 2019,Sharks,4
2019-04-20,INTZ,8,AVANGAR,16,Mirage,DreamHack Open Rio 2019,AVANGAR,8
2019-04-20,Luminosity,16,MIBR,8,Train,ESL Pro League Season 9 Americas,Luminosity,8
2019-04-20,MIBR,7,Luminosity,16,Inferno,ESL Pro League Season 9 Americas,Luminosity,9
2019-04-20,Sharks,16,Redemption POA,9,Train,DreamHack Open Rio 2019,Sharks,7
2019-04-20,INTZ,16,FURIA,11,Mirage,DreamHack Open Rio 2019,INTZ,5
2019-04-21,Fierce,5,DarkSpawn,16,Mirage,Insomnia64,DarkSpawn,11
2019-04-21,DarkSpawn,19,Fierce,17,Train,Insomnia64,DarkSpawn,2
2019-04-21,Fierce,16,DarkSpawn,8,Inferno,Insomnia64,Fierce,8
2019-04-21,G2,16,Windigo,4,Inferno,ESL Pro League Season 9 Europe,G2,12
2019-04-21,Windigo,13,G2,16,Dust2,ESL Pro League Season 9 Europe,G2,3
2019-04-21,G2,20,Windigo,22,Train,ESL Pro League Season 9 Europe,Windigo,2
2019-04-21,FURIA,16,AVANGAR,19,Train,DreamHack Open Rio 2019,AVANGAR,3
2019-04-21,FURIA,8,AVANGAR,16,Inferno,DreamHack Open Rio 2019,AVANGAR,8
2019-04-21,FURIA,16,AVANGAR,2,Vertigo,DreamHack Open Rio 2019,FURIA,14
2019-04-21,DreamEaters,16,Vaevictis,11,Inferno,Rival Cyber Cup,DreamEaters,5
2019-04-21,BlinkDagger,14,QQ,16,Mirage,Rival Cyber Cup,QQ,2
2019-04-21,QQ,16,BlinkDagger,13,Dust2,Rival Cyber Cup,QQ,3
2019-04-21,Exillium,7,Fierce,16,Mirage,Insomnia64,Fierce,9
2019-04-21,Exillium,8,Fierce,16,Overpass,Insomnia64,Fierce,8
2019-04-21,Fierce,10,Exillium,16,Train,Insomnia64,Exillium,6
2019-04-21,fnatic,13,Natus Vincere,16,Inferno,ESL Pro League Season 9 Europe,Natus Vincere,3
2019-04-21,fnatic,16,Natus Vincere,8,Overpass,ESL Pro League Season 9 Europe,fnatic,8
2019-04-21,Natus Vincere,16,fnatic,11,Nuke,ESL Pro League Season 9 Europe,Natus Vincere,5
2019-04-21,Valiance,12,AVANGAR,16,Dust2,DreamHack Open Rio 2019,AVANGAR,4
2019-04-21,Valiance,16,AVANGAR,10,Inferno,DreamHack Open Rio 2019,Valiance,6
2019-04-21,AVANGAR,16,Valiance,12,Train,DreamHack Open Rio 2019,AVANGAR,4
2019-04-21,DarkSpawn,7,London,16,Nuke,Insomnia64,London,9
2019-04-21,London,28,DarkSpawn,25,Inferno,Insomnia64,London,3
2019-04-21,5POWER,16,EHOME,7,Inferno,Asian Development League 2019 - Season 1,5POWER,9
2019-04-21,5POWER,13,EHOME,16,Nuke,Asian Development League 2019 - Season 1,EHOME,3
2019-04-21,EHOME,20,5POWER,22,Dust2,Asian Development League 2019 - Season 1,5POWER,2
2019-04-21,FURIA,16,Sharks,4,Vertigo,DreamHack Open Rio 2019,FURIA,12
2019-04-21,Sharks,13,FURIA,16,Inferno,DreamHack Open Rio 2019,FURIA,3
2019-04-21,BlinkDagger,10,Vaevictis,16,Train,Rival Cyber Cup,Vaevictis,6
2019-04-21,BlinkDagger,16,Vaevictis,14,Mirage,Rival Cyber Cup,BlinkDagger,2
2019-04-21,Vaevictis,16,BlinkDagger,10,Dust2,Rival Cyber Cup,Vaevictis,6
2019-04-21,QQ,4,DreamEaters,16,Inferno,Rival Cyber Cup,DreamEaters,12
2019-04-21,DreamEaters,16,QQ,13,Cache,Rival Cyber Cup,DreamEaters,3
2019-04-21,eEriness,11,pzd,16,Inferno,Infinity Coliseum LAN 50,pzd,5
2019-04-21,eEriness,14,pzd,16,Overpass,Infinity Coliseum LAN 50,pzd,2
2019-04-21,lesgedi,11,DJAEVELS,16,Overpass,TalTech 2019 - Spring,DJAEVELS,5
2019-04-21,lesgedi,8,DJAEVELS,16,Cache,TalTech 2019 - Spring,DJAEVELS,8
2019-04-21,DJAEVELS,8,lesgedi,16,Train,TalTech 2019 - Spring,lesgedi,8
2019-04-21,lesgedi,11,DJAEVELS,16,Mirage,TalTech 2019 - Spring,DJAEVELS,5
2019-04-21,5POWER,7,MVP PK,16,Train,ESL Pro League Season 9 Asia-Pacific,MVP PK,9
2019-04-21,5POWER,7,MVP PK,16,Dust2,ESL Pro League Season 9 Asia-Pacific,MVP PK,9
2019-04-21,TolóPeek,3,eEriness,16,Overpass,Infinity Coliseum LAN 50,eEriness,13
2019-04-21,TolóPeek,11,eEriness,16,Inferno,Infinity Coliseum LAN 50,eEriness,5
2019-04-21,ViCi,9,TYLOO,16,Mirage,ESL Pro League Season 9 Asia-Pacific,TYLOO,7
2019-04-21,TYLOO,16,ViCi,1,Dust2,ESL Pro League Season 9 Asia-Pacific,TYLOO,15
2019-04-21,DJAEVELS,16,WORTEX,13,Mirage,TalTech 2019 - Spring,DJAEVELS,3
2019-04-21,WORTEX,13,DJAEVELS,16,Inferno,TalTech 2019 - Spring,DJAEVELS,3
2019-04-21,Cloud9,16,Luminosity,12,Mirage,ESL Pro League Season 9 Americas,Cloud9,4
2019-04-21,Luminosity,16,Cloud9,14,Inferno,ESL Pro League Season 9 Americas,Luminosity,2
2019-04-21,Cloud9,16,Luminosity,11,Dust2,ESL Pro League Season 9 Americas,Cloud9,5
2019-04-21,Envy,4,MIBR,16,Train,ESL Pro League Season 9 Americas,MIBR,12
2019-04-21,MIBR,16,Envy,14,Cache,ESL Pro League Season 9 Americas,MIBR,2
2019-04-21,WORTEX,16,Esi Pirmais,10,Inferno,TalTech 2019 - Spring,WORTEX,6
2019-04-22,NoChance,16,SJ,13,Dust2,LOOT.BET Season 2,NoChance,3
2019-04-22,SJ,13,NoChance,16,Train,LOOT.BET Season 2,NoChance,3
2019-04-22,ALTERNATE aTTaX,13,Epsilon,16,Inferno,LOOT.BET Season 2,Epsilon,3
2019-04-22,ALTERNATE aTTaX,17,Epsilon,19,Mirage,LOOT.BET Season 2,Epsilon,2
2019-04-22,Tricked,16,Nemiga,10,Dust2,Kalashnikov Cup Season 2,Tricked,6
2019-04-22,ALTERNATE aTTaX,7,HAVU,16,Mirage,VulkanBet Invitational,HAVU,9
2019-04-22,Epsilon,7,HAVU,16,Train,VulkanBet Invitational,HAVU,9
2019-04-22,Chaos,8,AGO,16,Train,LOOT.BET Season 2,AGO,8
2019-04-22,Chaos,13,AGO,16,Overpass,LOOT.BET Season 2,AGO,3
2019-04-22,ALTERNATE aTTaX,16,SJ,8,Inferno,VulkanBet Invitational,ALTERNATE aTTaX,8
2019-04-22,BOOT-d[S],9,5POWER,16,Mirage,Asian Development League 2019 - Season 1,5POWER,7
2019-04-22,5POWER,8,BOOT-d[S],16,Train,Asian Development League 2019 - Season 1,BOOT-d[S],8
2019-04-22,5POWER,16,BOOT-d[S],9,Inferno,Asian Development League 2019 - Season 1,5POWER,7
2019-04-22,London,16,DarkSpawn,7,Inferno,Insomnia64,London,9
2019-04-22,DarkSpawn,23,London,25,Mirage,Insomnia64,London,2
2019-04-22,AVANT,10,Chiefs,16,Nuke,ESL Pro League Season 9 Asia-Pacific,Chiefs,6
2019-04-22,Chiefs,16,AVANT,13,Train,ESL Pro League Season 9 Asia-Pacific,Chiefs,3
2019-04-22,Ground Zero,6,Grayhound,16,Nuke,ESL Pro League Season 9 Asia-Pacific,Grayhound,10
2019-04-22,Grayhound,16,Ground Zero,4,Inferno,ESL Pro League Season 9 Asia-Pacific,Grayhound,12
2019-04-22,Envy,5,Luminosity,16,Cache,ESL Pro League Season 9 Americas,Luminosity,11
2019-04-22,Luminosity,16,Envy,7,Inferno,ESL Pro League Season 9 Americas,Luminosity,9
2019-04-22,Envy,16,Luminosity,9,Train,ESL Pro League Season 9 Americas,Envy,7
2019-04-22,Cloud9,1,MIBR,16,Train,ESL Pro League Season 9 Americas,MIBR,15
2019-04-22,MIBR,16,Cloud9,9,Overpass,ESL Pro League Season 9 Americas,MIBR,7
2019-04-23,pro100,13,GamerLegion,16,Mirage,ESL One Cologne 2019 Europe Open Qualifier 2,GamerLegion,3
2019-04-23,W7M,16,Santos,3,Overpass,Brasil Game Show 2019,W7M,13
2019-04-23,Redemption POA,16,WePlayGames,9,Mirage,Brasil Game Show 2019,Redemption POA,7
2019-04-23,PACT,10,AVANGAR,16,Dust2,ESL One Cologne 2019 Europe Open Qualifier 2,AVANGAR,6
2019-04-23,Sprout,14,devils.one,16,Nuke,ESL One Cologne 2019 Europe Open Qualifier 2,devils.one,2
2019-04-23,GoldenGitte,16,Dark Tigers,8,Inferno,ESL One Cologne 2019 Europe Open Qualifier 2,GoldenGitte,8
2019-04-23,OpTic,16,Tricked,9,Dust2,ESL One Cologne 2019 Europe Open Qualifier 2,OpTic,7
2019-04-23,ex-3DMAX,7,Astralis,16,Nuke,ESL Pro League Season 9 Europe,Astralis,9
2019-04-23,Astralis,16,ex-3DMAX,6,Mirage,ESL Pro League Season 9 Europe,Astralis,10
2019-04-23,RED Canids,9,INTZ.Academy,16,Overpass,Brasil Game Show 2019,INTZ.Academy,7
2019-04-23,NoChance,16,SJ,10,Train,ESL One Cologne 2019 Europe Open Qualifier 2,NoChance,6
2019-04-23,HellRaisers,16,BIG,8,Overpass,ESL Pro League Season 9 Europe,HellRaisers,8
2019-04-23,HellRaisers,16,BIG,8,Train,ESL Pro League Season 9 Europe,HellRaisers,8
2019-04-23,BIG,16,HellRaisers,9,Mirage,ESL Pro League Season 9 Europe,BIG,7
2019-04-23,AGO,8,DreamEaters,16,Inferno,Kalashnikov Cup Season 2,DreamEaters,8
2019-04-23,Epsilon,16,ALTERNATE aTTaX,10,Inferno,VulkanBet Invitational,Epsilon,6
2019-04-23,Epsilon,19,SJ,17,Dust2,VulkanBet Invitational,Epsilon,2
2019-04-23,DreamEaters,16,AGO,6,Overpass,LOOT.BET Season 2,DreamEaters,10
2019-04-23,DreamEaters,19,AGO,17,Dust2,LOOT.BET Season 2,DreamEaters,2
2019-04-23,AGO,16,DreamEaters,9,Nuke,LOOT.BET Season 2,AGO,7
2019-04-23,Ground Zero,8,Chiefs,16,Nuke,ESL Pro League Season 9 Asia-Pacific,Chiefs,8
2019-04-23,Ground Zero,8,Chiefs,16,Dust2,ESL Pro League Season 9 Asia-Pacific,Chiefs,8
2019-04-23,AVANT,16,Grayhound,19,Dust2,ESL Pro League Season 9 Asia-Pacific,Grayhound,3
2019-04-23,Grayhound,16,AVANT,13,Mirage,ESL Pro League Season 9 Asia-Pacific,Grayhound,3
2019-04-24,ex-3DMAX,10,BIG,16,Dust2,ESL Pro League Season 9 Europe,BIG,6
2019-04-24,BIG,16,ex-3DMAX,13,Mirage,ESL Pro League Season 9 Europe,BIG,3
2019-04-24,Nordavind,6,AVANGAR,16,Mirage,ESL One Cologne 2019 Europe Open Qualifier 2,AVANGAR,10
2019-04-24,HellRaisers,7,Astralis,16,Inferno,ESL Pro League Season 9 Europe,Astralis,9
2019-04-24,Astralis,16,HellRaisers,4,Dust2,ESL Pro League Season 9 Europe,Astralis,12
2019-04-24,OpTic,16,NoChance,5,Mirage,ESL One Cologne 2019 Europe Open Qualifier 2,OpTic,11
2019-04-24,OpTic,17,NoChance,19,Train,ESL One Cologne 2019 Europe Open Qualifier 2,NoChance,2
2019-04-24,NoChance,7,OpTic,16,Overpass,ESL One Cologne 2019 Europe Open Qualifier 2,OpTic,9
2019-04-24,Vega Squadron,13,Nordavind,16,Dust2,ESL One Cologne 2019 Europe Open Qualifier 2,Nordavind,3
2019-04-24,Nemiga,14,Windigo,16,Mirage,LOOT.BET Season 2,Windigo,2
2019-04-24,Nemiga,16,Windigo,11,Inferno,LOOT.BET Season 2,Nemiga,5
2019-04-24,Nemiga,22,Windigo,25,Overpass,LOOT.BET Season 2,Windigo,3
2019-04-24,Ground Zero,10,AVANT,16,Inferno,ESL Pro League Season 9 Asia-Pacific,AVANT,6
2019-04-24,AVANT,16,Ground Zero,9,Nuke,ESL Pro League Season 9 Asia-Pacific,AVANT,7
2019-04-24,Chiefs,8,Grayhound,16,Overpass,ESL Pro League Season 9 Asia-Pacific,Grayhound,8
2019-04-24,Grayhound,16,Chiefs,11,Mirage,ESL Pro League Season 9 Asia-Pacific,Grayhound,5
2019-04-24,Infinity,9,DETONA,16,Inferno,ESL Pro League Season 9 Americas,DETONA,7
2019-04-24,DETONA,16,Infinity,6,Nuke,ESL Pro League Season 9 Americas,DETONA,10
2019-04-24,Party Astronauts,13,Luminosity,16,Mirage,ESL One Cologne 2019 North America Open Qualifier 2,Luminosity,3
2019-04-24,iNTACT,12,Singularity,16,Overpass,ESL One Cologne 2019 North America Open Qualifier 2,Singularity,4
2019-04-24,Variance,9,FURIA,16,Overpass,ESL One Cologne 2019 North America Open Qualifier 2,FURIA,7
2019-04-24,INTZ,16,Front,3,Train,ESL One Cologne 2019 North America Open Qualifier 2,INTZ,13
2019-04-24,Denial,2,Isurus,16,Overpass,ESL Pro League Season 9 Americas,Isurus,14
2019-04-24,Isurus,16,Denial,8,Inferno,ESL Pro League Season 9 Americas,Isurus,8
