date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
17/12/19,Natus Vincere,16,Vitality,4,Dust2,EPICENTER 2019,Vitality,12
17/12/19,Natus Vincere,16,Heroic,5,Nuke,EPICENTER 2019,Heroic,11
17/12/19,Heroic,8,Natus Vincere,16,Inferno,EPICENTER 2019,Heroic,8
17/12/19,Fierce,16,Vexed,9,Mirage,WESG 2019 West Europe Closed Qualifier,Vexed,7
17/12/19,Vexed,14,Fierce,16,Dust2,WESG 2019 West Europe Closed Qualifier,Fierce,2
17/12/19,Vexed,19,Fierce,17,Overpass,WESG 2019 West Europe Closed Qualifier,Vexed,2
17/12/19,EHOME,1,Vitality,16,Nuke,EPICENTER 2019,Vitality,15
17/12/19,Vitality,16,EHOME,12,Inferno,EPICENTER 2019,Vitality,4
16/12/19,Defusekids,11,Phoenix,16,Inferno,WESG 2019 West Europe Closed Qualifier,Phoenix,5
16/12/19,Defusekids,8,Phoenix,16,Train,WESG 2019 West Europe Closed Qualifier,Defusekids,8
16/12/19,Sprout,9,Movistar Riders,16,Overpass,WESG 2019 Central Europe & Iberia Closed Qualifier,Sprout,7
16/12/19,Movistar Riders,14,Sprout,16,Mirage,WESG 2019 Central Europe & Iberia Closed Qualifier,Sprout,2
16/12/19,Movistar Riders,16,Sprout,9,Inferno,WESG 2019 Central Europe & Iberia Closed Qualifier,Sprout,7
16/12/19,PACT,9,AGO,16,Dust2,LOOT.BET Season 5,PACT,7
16/12/19,AGO,16,PACT,14,Inferno,LOOT.BET Season 5,AGO,2
16/12/19,Nordavind,16,SJ,10,Mirage,LOOT.BET Season 5,Nordavind,6
16/12/19,Nordavind,19,SJ,17,Nuke,LOOT.BET Season 5,Nordavind,2
16/12/19,Wisla Krakow,4,Winstrike,16,Dust2,LOOT.BET Season 5,Wisla Krakow,12
16/12/19,Wisla Krakow,12,Winstrike,16,Mirage,LOOT.BET Season 5,Winstrike,4
16/12/19,CSGO-MDL,16,Divine,7,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,9
16/12/19,Divine,5,CSGO-MDL,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,11
16/12/19,forZe,16,Riot Squad,10,Inferno,ESEA MDL Season 32 Global Challenge,forZe,6
16/12/19,Riot Squad,13,forZe,16,Nuke,ESEA MDL Season 32 Global Challenge,forZe,3
16/12/19,G2,14,mousesports,16,Train,cs_summit 5,mousesports,2
16/12/19,mousesports,1,G2,16,Vertigo,cs_summit 5,G2,15
16/12/19,G2,17,mousesports,19,Mirage,cs_summit 5,mousesports,2
15/12/19,Divine,16,J Money Crew,10,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,6
15/12/19,J Money Crew,7,Divine,16,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,9
15/12/19,Divine,12,J Money Crew,16,Vertigo,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,4
15/12/19,paiN,16,DETONA,14,Train,Gamers Club Masters IV,paiN,2
15/12/19,DETONA,15,paiN,19,Nuke,Gamers Club Masters IV,paiN,4
15/12/19,paiN,21,DETONA,25,Vertigo,Gamers Club Masters IV,DETONA,4
15/12/19,Virtus.pro,12,G2,16,Train,cs_summit 5,G2,4
15/12/19,G2,16,Virtus.pro,7,Nuke,cs_summit 5,Virtus.pro,9
15/12/19,Virtus.pro,16,G2,12,Vertigo,cs_summit 5,Virtus.pro,4
15/12/19,HAVU,17,Riot Squad,19,Dust2,ESEA MDL Season 32 Global Challenge,Riot Squad,2
15/12/19,Riot Squad,14,HAVU,16,Train,ESEA MDL Season 32 Global Challenge,HAVU,2
15/12/19,HAVU,11,Riot Squad,16,Nuke,ESEA MDL Season 32 Global Challenge,Riot Squad,5
15/12/19,J Money Crew,16,New England Whalers,3,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,13
15/12/19,New England Whalers,12,J Money Crew,16,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,4
15/12/19,J Money Crew,10,New England Whalers,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,6
15/12/19,EXORS,13,ECLOT,16,Inferno,ESL Nationals CZSK Season 2,ECLOT,3
15/12/19,ECLOT,16,EXORS,14,Mirage,ESL Nationals CZSK Season 2,ECLOT,2
15/12/19,North,16,CR4ZY,8,Dust2,DreamHack Open Sevilla 2019,CR4ZY,8
15/12/19,North,13,CR4ZY,16,Vertigo,DreamHack Open Sevilla 2019,CR4ZY,3
15/12/19,North,16,CR4ZY,4,Mirage,DreamHack Open Sevilla 2019,CR4ZY,12
15/12/19,mousesports,16,OG,12,Dust2,cs_summit 5,mousesports,4
15/12/19,mousesports,16,OG,5,Inferno,cs_summit 5,OG,11
15/12/19,OG,16,mousesports,12,Mirage,cs_summit 5,OG,4
15/12/19,Copenhagen Flames,8,pro100,16,Vertigo,Qi Banja Luka 2019,Copenhagen Flames,8
15/12/19,pro100,16,Copenhagen Flames,8,Overpass,Qi Banja Luka 2019,Copenhagen Flames,8
15/12/19,Copenhagen Flames,16,pro100,10,Train,Qi Banja Luka 2019,Copenhagen Flames,6
15/12/19,KINGZZZ,16,Equinox,4,Overpass,Swiss Esports League Fall Season 2019 Finals,Equinox,12
15/12/19,KINGZZZ,16,Equinox,9,Dust2,Swiss Esports League Fall Season 2019 Finals,Equinox,7
15/12/19,forZe,16,INTZ,12,Mirage,ESEA MDL Season 32 Global Challenge,forZe,4
15/12/19,forZe,7,INTZ,16,Vertigo,ESEA MDL Season 32 Global Challenge,forZe,9
15/12/19,INTZ,13,forZe,16,Nuke,ESEA MDL Season 32 Global Challenge,forZe,3
15/12/19,Chetz,16,Fierce,6,Inferno,Grosvenor CS:GO Championship Season 3,Fierce,10
15/12/19,Fierce,10,Chetz,16,Nuke,Grosvenor CS:GO Championship Season 3,Chetz,6
15/12/19,CSGO-MDL,16,Divine,12,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,4
15/12/19,Divine,16,CSGO-MDL,8,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,8
15/12/19,Divine,11,CSGO-MDL,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,5
15/12/19,J Money Crew,16,Oceanus,14,Vertigo,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,2
15/12/19,New England Whalers,16,call it luck,13,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,3
15/12/19,Copenhagen Flames,16,Juggernauts,6,Inferno,Qi Banja Luka 2019,Juggernauts,10
15/12/19,Juggernauts,12,Copenhagen Flames,16,Vertigo,Qi Banja Luka 2019,Copenhagen Flames,4
15/12/19,GODSENT,7,CR4ZY,16,Dust2,DreamHack Open Sevilla 2019,GODSENT,9
15/12/19,GODSENT,3,CR4ZY,16,Train,DreamHack Open Sevilla 2019,GODSENT,13
15/12/19,CR4ZY,6,GODSENT,16,Vertigo,DreamHack Open Sevilla 2019,CR4ZY,10
15/12/19,Fierce,16,Vexed,8,Mirage,Grosvenor CS:GO Championship Season 3,Vexed,8
15/12/19,Vexed,17,Fierce,19,Overpass,Grosvenor CS:GO Championship Season 3,Fierce,2
15/12/19,Juggernauts,5,pro100,16,Train,Qi Banja Luka 2019,Juggernauts,11
15/12/19,Juggernauts,9,pro100,16,Vertigo,Qi Banja Luka 2019,Juggernauts,7
15/12/19,pro100,14,Juggernauts,16,Inferno,Qi Banja Luka 2019,Juggernauts,2
15/12/19,North,16,MAD Lions,11,Vertigo,DreamHack Open Sevilla 2019,North,5
15/12/19,North,16,MAD Lions,14,Dust2,DreamHack Open Sevilla 2019,North,2
15/12/19,MAD Lions,16,North,10,Overpass,DreamHack Open Sevilla 2019,MAD Lions,6
15/12/19,Chetz,16,NEDS,14,Dust2,Grosvenor CS:GO Championship Season 3,Chetz,2
15/12/19,NEDS,6,Chetz,16,Train,Grosvenor CS:GO Championship Season 3,NEDS,10
15/12/19,TYLOO,7,Syman,16,Dust2,NEST Pro 2019,TYLOO,9
15/12/19,TYLOO,6,Syman,16,Overpass,NEST Pro 2019,TYLOO,10
15/12/19,BTRG,9,TYLOO,16,Train,NEST Pro 2019,BTRG,7
15/12/19,BTRG,8,TYLOO,16,Inferno,NEST Pro 2019,BTRG,8
15/12/19,mousesports,16,FURIA,5,Vertigo,cs_summit 5,FURIA,11
15/12/19,Oceanus,16,Daryl's make a wish,5,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Daryl's make a wish,11
15/12/19,RBG,4,New England Whalers,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,RBG,12
15/12/19,mousesports,16,FURIA,9,Mirage,cs_summit 5,FURIA,7
15/12/19,Third Impact,14,Oceanus,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Oceanus,2
15/12/19,RBG,16,Gorilla Gang,14,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,RBG,2
15/12/19,call it luck,6,CSGO-MDL,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,call it luck,10
15/12/19,CSGO-MDL,19,call it luck,16,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,3
15/12/19,J Money Crew,10,Divine,16,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,6
15/12/19,Divine,16,J Money Crew,7,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,9
15/12/19,J Money Crew,16,Divine,5,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,11
15/12/19,OG,16,FURIA,7,Inferno,cs_summit 5,FURIA,9
15/12/19,Asuna's Anime Aimers,12,New England Whalers,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,4
15/12/19,RBG,16,Thunder Logic,6,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,10
15/12/19,ORDER,8,INTZ,16,Mirage,ESEA MDL Season 32 Global Challenge,ORDER,8
15/12/19,INTZ,16,ORDER,6,Inferno,ESEA MDL Season 32 Global Challenge,ORDER,10
15/12/19,Riot Squad,16,Spirit,13,Train,ESEA MDL Season 32 Global Challenge,Riot Squad,3
15/12/19,Spirit,10,Riot Squad,16,Inferno,ESEA MDL Season 32 Global Challenge,Riot Squad,6
15/12/19,Riot Squad,13,Spirit,16,Mirage,ESEA MDL Season 32 Global Challenge,Spirit,3
15/12/19,FURIA,14,OG,16,Overpass,cs_summit 5,OG,2
15/12/19,UCF Knights,4,Daryl's make a wish,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,UCF Knights,12
15/12/19,RBG,16,Cyberstorm,7,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Cyberstorm,9
15/12/19,Third Impact,12,CSGO-MDL,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,4
15/12/19,CSGO-MDL,16,Third Impact,10,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,CSGO-MDL,6
15/12/19,OG,16,MIBR,6,Dust2,cs_summit 5,MIBR,10
14/12/19,Gorilla Gang,9,J Money Crew,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Gorilla Gang,7
14/12/19,J Money Crew,16,Gorilla Gang,6,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Gorilla Gang,10
14/12/19,paiN,16,W7M,2,Inferno,Gamers Club Masters IV,W7M,14
14/12/19,W7M,21,paiN,25,Overpass,Gamers Club Masters IV,paiN,4
14/12/19,UCF Knights,16,Empire,8,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Empire,8
14/12/19,Asuna's Anime Aimers,16,Kinship,11,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Asuna's Anime Aimers,5
14/12/19,Oceanus,16,Big Chillin,8,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Big Chillin,8
14/12/19,MIBR,7,OG,16,Mirage,cs_summit 5,MIBR,9
14/12/19,Divine,16,New England Whalers,4,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,12
14/12/19,Divine,16,New England Whalers,9,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,7
14/12/19,New England Whalers,16,Divine,14,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,2
14/12/19,ORDER,16,Triumph,14,Nuke,ESEA MDL Season 32 Global Challenge,ORDER,2
14/12/19,Triumph,11,ORDER,16,Inferno,ESEA MDL Season 32 Global Challenge,ORDER,5
14/12/19,Riot Squad,16,Rugratz,11,Train,ESEA MDL Season 32 Global Challenge,Riot Squad,5
14/12/19,Rugratz,10,Riot Squad,16,Dust2,ESEA MDL Season 32 Global Challenge,Riot Squad,6
14/12/19,Daryl's make a wish,3,call it luck,16,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Daryl's make a wish,13
14/12/19,Daryl's make a wish,16,call it luck,14,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Daryl's make a wish,2
14/12/19,call it luck,16,Daryl's make a wish,3,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Daryl's make a wish,13
14/12/19,Kinship,16,Arrow,11,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Kinship,5
14/12/19,Bad News Bandits,13,Empire,16,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,Empire,3
14/12/19,MIBR,16,Virtus.pro,3,Inferno,cs_summit 5,Virtus.pro,13
14/12/19,The Home of the Grave,11,Big Chillin,16,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Big Chillin,5
14/12/19,HAVU,16,INTZ,9,Overpass,ESEA MDL Season 32 Global Challenge,INTZ,7
14/12/19,Spirit,14,forZe,16,Nuke,ESEA MDL Season 32 Global Challenge,forZe,2
14/12/19,Virtus.pro,16,MIBR,14,Train,cs_summit 5,Virtus.pro,2
14/12/19,Illuminar,10,GODSENT,16,Vertigo,DreamHack Open Sevilla 2019,GODSENT,6
14/12/19,GODSENT,14,Illuminar,16,Nuke,DreamHack Open Sevilla 2019,Illuminar,2
14/12/19,Illuminar,14,GODSENT,16,Overpass,DreamHack Open Sevilla 2019,GODSENT,2
14/12/19,UCF Knights,5,New England Whalers,16,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,UCF Knights,11
14/12/19,New England Whalers,25,UCF Knights,23,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,New England Whalers,2
14/12/19,Thunder Logic,4,CSGO-MDL,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,12
14/12/19,CSGO-MDL,16,Thunder Logic,5,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,11
14/12/19,Brute,12,Universe,16,Inferno,ESL Nationals CZSK Season 2 Finals,Universe,4
14/12/19,Brute,14,Universe,16,Mirage,ESL Nationals CZSK Season 2 Finals,Universe,2
14/12/19,Universe,19,Brute,22,Nuke,ESL Nationals CZSK Season 2 Finals,Brute,3
14/12/19,Third Impact,16,RBG,5,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,RBG,11
14/12/19,RBG,27,Third Impact,31,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Third Impact,4
14/12/19,Third Impact,11,RBG,16,Train,NCS Grand Finals 2019 @ Fragadelphia 14,RBG,5
14/12/19,Triumph,13,HAVU,16,Mirage,ESEA MDL Season 32 Global Challenge,HAVU,3
14/12/19,call it luck,16,Asuna's Anime Aimers,9,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Asuna's Anime Aimers,7
14/12/19,Asuna's Anime Aimers,17,call it luck,19,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,call it luck,2
14/12/19,Virtus.pro,2,G2,16,Vertigo,cs_summit 5,Virtus.pro,14
14/12/19,ex-Intic,9,9z,16,Inferno,Dragon Spirit Cup 2019,ex-Intic,7
14/12/19,9z,16,ex-Intic,7,Vertigo,Dragon Spirit Cup 2019,ex-Intic,9
14/12/19,Riot Squad,4,Spirit,16,Nuke,ESEA MDL Season 32 Global Challenge,Riot Squad,12
14/12/19,Copenhagen Flames,16,ARCY,14,Nuke,Qi Banja Luka 2019,Copenhagen Flames,2
14/12/19,ARCY,16,Copenhagen Flames,10,Overpass,Qi Banja Luka 2019,ARCY,6
14/12/19,Copenhagen Flames,16,ARCY,6,Mirage,Qi Banja Luka 2019,ARCY,10
14/12/19,J Money Crew,16,Oceanus,11,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,5
14/12/19,J Money Crew,16,Oceanus,12,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,J Money Crew,4
14/12/19,Oceanus,16,J Money Crew,14,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Oceanus,2
14/12/19,Bad News Bandits,10,Divine,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Divine,6
14/12/19,Divine,16,Bad News Bandits,5,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Bad News Bandits,11
14/12/19,Big Chillin,13,Gorilla Gang,16,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Gorilla Gang,3
14/12/19,Gorilla Gang,16,Big Chillin,12,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Gorilla Gang,4
14/12/19,Big Chillin,16,Gorilla Gang,11,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Big Chillin,5
14/12/19,Arrow,6,Daryl's make a wish,16,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,Arrow,10
14/12/19,Daryl's make a wish,16,Arrow,9,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Arrow,7
14/12/19,G2,16,Virtus.pro,8,Train,cs_summit 5,Virtus.pro,8
14/12/19,ORDER,7,INTZ,16,Train,ESEA MDL Season 32 Global Challenge,ORDER,9
14/12/19,Liquid,12,Astralis,16,Nuke,BLAST Pro Series Global Final 2019,Astralis,4
14/12/19,Astralis,16,Liquid,11,Inferno,BLAST Pro Series Global Final 2019,Astralis,5
14/12/19,ALTERNATE aTTaX,10,Sprout,16,Mirage,ESL Meisterschaft Winter 2019 Finals,Sprout,6
14/12/19,Sprout,16,ALTERNATE aTTaX,5,Inferno,ESL Meisterschaft Winter 2019 Finals,ALTERNATE aTTaX,11
14/12/19,Movistar Riders,5,North,16,Vertigo,DreamHack Open Sevilla 2019,Movistar Riders,11
14/12/19,North,16,Movistar Riders,11,Inferno,DreamHack Open Sevilla 2019,North,5
14/12/19,forZe,16,Rugratz,4,Mirage,ESEA MDL Season 32 Global Challenge,Rugratz,12
14/12/19,Thunder Logic,19,Empire,17,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,2
14/12/19,Thunder Logic,16,Empire,12,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,4
14/12/19,Thunder Logic,9,Empire,16,Dust2,NCS Grand Finals 2019 @ Fragadelphia 14,Thunder Logic,7
14/12/19,Isurus,9,DETONA,16,Mirage,Gamers Club Masters IV,Isurus,7
14/12/19,DETONA,9,Isurus,16,Nuke,Gamers Club Masters IV,DETONA,7
14/12/19,Isurus,14,DETONA,16,Dust2,Gamers Club Masters IV,DETONA,2
14/12/19,UCF Knights,22,Cyberstorm,19,Overpass,NCS Grand Finals 2019 @ Fragadelphia 14,UCF Knights,3
14/12/19,Cyberstorm,15,UCF Knights,19,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,UCF Knights,4
14/12/19,Asuna's Anime Aimers,16,The Home of the Grave,5,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,The Home of the Grave,11
14/12/19,Asuna's Anime Aimers,16,The Home of the Grave,12,Inferno,NCS Grand Finals 2019 @ Fragadelphia 14,Asuna's Anime Aimers,4
14/12/19,The Home of the Grave,16,Asuna's Anime Aimers,13,Mirage,NCS Grand Finals 2019 @ Fragadelphia 14,The Home of the Grave,3
14/12/19,Kinship,3,Oceanus,16,Nuke,NCS Grand Finals 2019 @ Fragadelphia 14,Kinship,13
14/12/19,Oceanus,16,Kinship,4,Train,NCS Grand Finals 2019 @ Fragadelphia 14,Kinship,12
14/12/19,Copenhagen Flames,14,pro100,16,Vertigo,Qi Banja Luka 2019,pro100,2
14/12/19,Copenhagen Flames,16,pro100,14,Train,Qi Banja Luka 2019,Copenhagen Flames,2
14/12/19,pro100,16,Copenhagen Flames,10,Inferno,Qi Banja Luka 2019,pro100,6
14/12/19,Gambit Youngsters,14,GODSENT,16,Dust2,DreamHack Open Sevilla 2019,GODSENT,2
14/12/19,GODSENT,14,Gambit Youngsters,16,Train,DreamHack Open Sevilla 2019,Gambit Youngsters,2
14/12/19,Gambit Youngsters,14,GODSENT,16,Overpass,DreamHack Open Sevilla 2019,GODSENT,2
14/12/19,Unicorns of Love,9,ALTERNATE aTTaX,16,Dust2,ESL Meisterschaft Winter 2019 Finals,Unicorns of Love,7
14/12/19,Unicorns of Love,8,ALTERNATE aTTaX,16,Vertigo,ESL Meisterschaft Winter 2019 Finals,Unicorns of Love,8
14/12/19,NiP,14,Liquid,16,Mirage,BLAST Pro Series Global Final 2019,Liquid,2
14/12/19,Liquid,16,NiP,10,Overpass,BLAST Pro Series Global Final 2019,Liquid,6
14/12/19,AGO,13,Wisla Krakow,16,Nuke,LOOT.BET Season 5,Wisla Krakow,3
14/12/19,AGO,19,Wisla Krakow,17,Inferno,LOOT.BET Season 5,AGO,2
14/12/19,Wisla Krakow,16,AGO,13,Dust2,LOOT.BET Season 5,Wisla Krakow,3
14/12/19,ViCi,12,Lynn Vision,16,Inferno,WESG 2019 Greater China Regional Finals,Lynn Vision,4
14/12/19,ViCi,13,Lynn Vision,16,Vertigo,WESG 2019 Greater China Regional Finals,Lynn Vision,3
14/12/19,ViCi,16,Lynn Vision,4,Nuke,WESG 2019 Greater China Regional Finals,Lynn Vision,12
14/12/19,ARCY,8,Juggernauts,16,Nuke,Qi Banja Luka 2019,ARCY,8
14/12/19,Juggernauts,16,ARCY,11,Train,Qi Banja Luka 2019,Juggernauts,5
14/12/19,BIG,16,Movistar Riders,19,Overpass,DreamHack Open Sevilla 2019,Movistar Riders,3
14/12/19,Movistar Riders,19,BIG,15,Mirage,DreamHack Open Sevilla 2019,Movistar Riders,4
14/12/19,ttc,5,Sprout,16,Nuke,ESL Meisterschaft Winter 2019 Finals,ttc,11
14/12/19,Sprout,16,ttc,9,Mirage,ESL Meisterschaft Winter 2019 Finals,ttc,7
14/12/19,Besiktas,9,CLG Red,16,Overpass,NEST Pro 2019 Female,Besiktas,7
14/12/19,CLG Red,16,Besiktas,12,Nuke,NEST Pro 2019 Female,CLG Red,4
14/12/19,CLG Red,11,Besiktas,16,Inferno,NEST Pro 2019 Female,Besiktas,5
14/12/19,Besiktas,16,TYLOO fe,1,Overpass,NEST Pro 2019 Female,Besiktas,15
14/12/19,Besiktas,16,TYLOO fe,11,Inferno,NEST Pro 2019 Female,Besiktas,5
14/12/19,TYLOO,8,Lynn Vision,16,Inferno,WESG 2019 Greater China Regional Finals,TYLOO,8
14/12/19,Lynn Vision,14,TYLOO,16,Overpass,WESG 2019 Greater China Regional Finals,TYLOO,2
14/12/19,Lynn Vision,16,TYLOO,10,Dust2,WESG 2019 Greater China Regional Finals,Lynn Vision,6
14/12/19,MIBR,17,FURIA,19,Inferno,cs_summit 5,FURIA,2
14/12/19,FURIA,16,MIBR,9,Mirage,cs_summit 5,MIBR,7
14/12/19,Imperial,19,Reapers,16,Nuke,CBCS Season 2,Imperial,3
14/12/19,Imperial,16,Reapers,12,Vertigo,CBCS Season 2,Imperial,4
14/12/19,Gen.G,16,Just For Fun,4,Inferno,IEM Katowice 2020 North America Open Qualifier 2,Just For Fun,12
14/12/19,Gen.G,16,Just For Fun,7,Train,IEM Katowice 2020 North America Open Qualifier 2,Just For Fun,9
14/12/19,mousesports,7,MIBR,16,Vertigo,cs_summit 5,mousesports,9
14/12/19,mousesports,16,MIBR,7,Mirage,cs_summit 5,MIBR,9
14/12/19,mousesports,3,G2,16,Dust2,cs_summit 5,mousesports,13
14/12/19,Chaos,16,eUnited,10,Mirage,IEM Katowice 2020 North America Open Qualifier 2,Chaos,6
14/12/19,eUnited,9,Chaos,16,Dust2,IEM Katowice 2020 North America Open Qualifier 2,eUnited,7
13/12/19,mousesports,2,G2,16,Vertigo,cs_summit 5,mousesports,14
13/12/19,Brazen,5,eUnited,16,Mirage,IEM Katowice 2020 North America Open Qualifier 2,Brazen,11
13/12/19,INTZ,16,Riot Squad,4,Nuke,ESEA MDL Season 32 North America Finals,Riot Squad,12
13/12/19,Riot Squad,17,INTZ,19,Train,ESEA MDL Season 32 North America Finals,INTZ,2
13/12/19,INTZ,16,Riot Squad,19,Inferno,ESEA MDL Season 32 North America Finals,Riot Squad,3
13/12/19,Riot Squad,14,INTZ,16,Mirage,ESEA MDL Season 32 North America Finals,INTZ,2
13/12/19,G2,14,OG,16,Nuke,cs_summit 5,OG,2
13/12/19,OG,9,G2,16,Train,cs_summit 5,OG,7
13/12/19,paiN,16,RUFUS,14,Nuke,Gamers Club Masters IV,paiN,2
13/12/19,RUFUS,10,paiN,16,Overpass,Gamers Club Masters IV,paiN,6
13/12/19,OG,19,Virtus.pro,17,Train,cs_summit 5,OG,2
13/12/19,MAD Lions,16,Illuminar,4,Vertigo,DreamHack Open Sevilla 2019,Illuminar,12
13/12/19,HAVU,13,forZe,16,Mirage,ESEA MDL Season 32 Europe Finals,forZe,3
13/12/19,forZe,22,HAVU,20,Train,ESEA MDL Season 32 Europe Finals,forZe,2
13/12/19,Virtus.pro,19,OG,15,Mirage,cs_summit 5,Virtus.pro,4
13/12/19,Liquid,16,FaZe,10,Nuke,BLAST Pro Series Global Final 2019,Liquid,6
13/12/19,Liquid,12,FaZe,16,Dust2,BLAST Pro Series Global Final 2019,FaZe,4
13/12/19,FaZe,13,Liquid,16,Mirage,BLAST Pro Series Global Final 2019,Liquid,3
13/12/19,CR4ZY,16,North,11,Train,DreamHack Open Sevilla 2019,CR4ZY,5
13/12/19,DETONA,16,RED Canids,8,Train,Gamers Club Masters IV,RED Canids,8
13/12/19,RED Canids,11,DETONA,16,Dust2,Gamers Club Masters IV,DETONA,5
13/12/19,Gambit Youngsters,7,MAD Lions,16,Dust2,DreamHack Open Sevilla 2019,Gambit Youngsters,9
13/12/19,Lynn Vision,16,R-Stars,13,Dust2,WESG 2019 Greater China Regional Finals,Lynn Vision,3
13/12/19,R-Stars,5,Lynn Vision,16,Inferno,WESG 2019 Greater China Regional Finals,R-Stars,11
13/12/19,BIG,16,North,19,Nuke,DreamHack Open Sevilla 2019,North,3
13/12/19,Sway,12,TYLOO fe,16,Inferno,NEST Pro 2019 Female,TYLOO fe,4
13/12/19,Sway,7,TYLOO fe,16,Overpass,NEST Pro 2019 Female,Sway,9
13/12/19,ViCi,16,TYLOO,10,Inferno,WESG 2019 Greater China Regional Finals,ViCi,6
13/12/19,TYLOO,10,ViCi,16,Mirage,WESG 2019 Greater China Regional Finals,ViCi,6
13/12/19,TYLOO,22,ViCi,20,Vertigo,WESG 2019 Greater China Regional Finals,TYLOO,2
13/12/19,NiP,8,Astralis,16,Nuke,BLAST Pro Series Global Final 2019,NiP,8
13/12/19,Astralis,16,NiP,11,Train,BLAST Pro Series Global Final 2019,Astralis,5
13/12/19,Illuminar,16,GODSENT,8,Nuke,DreamHack Open Sevilla 2019,GODSENT,8
13/12/19,CR4ZY,16,Movistar Riders,8,Inferno,DreamHack Open Sevilla 2019,Movistar Riders,8
13/12/19,Invictus,14,R-Stars,16,Train,WESG 2019 Greater China Regional Finals,R-Stars,2
13/12/19,Invictus,16,R-Stars,12,Dust2,WESG 2019 Greater China Regional Finals,Invictus,4
